datetime,jour_ouvrable,conditions_meteo,temperature,humidite,vitesse_vent,vacances,saison,nb_locations
2011-12-06 23:00:00,1,(3) pluie,18.86,100,11.0014,non,hiver,53
2011-12-07 00:00:00,1,(1) temps clair,18.04,100,12.998,non,hiver,33
2011-12-07 01:00:00,1,(2) nuageux,18.86,100,16.9979,non,hiver,13
2011-12-07 02:00:00,1,(3) pluie,18.86,100,15.0013,non,hiver,6
2011-12-07 03:00:00,1,(3) pluie,18.86,100,15.0013,non,hiver,3
2011-12-07 04:00:00,1,(3) pluie,18.86,100,11.0014,non,hiver,1
2011-12-07 05:00:00,1,(3) pluie,18.86,100,11.0014,non,hiver,3
2011-12-07 06:00:00,1,(3) pluie,19.68,100,27.9993,non,hiver,18
2011-12-07 07:00:00,1,(3) pluie,18.04,100,7.0015,non,hiver,46
2011-12-07 08:00:00,1,(3) pluie,18.04,100,0.0,non,hiver,86
2011-12-07 09:00:00,1,(3) pluie,18.04,100,16.9979,non,hiver,64
2011-12-07 10:00:00,1,(3) pluie,18.04,100,6.0032,non,hiver,33
2011-12-07 11:00:00,1,(3) pluie,18.04,100,6.0032,non,hiver,50
2011-12-07 12:00:00,1,(3) pluie,18.04,100,8.9981,non,hiver,33
2011-12-07 13:00:00,1,(3) pluie,18.04,100,12.998,non,hiver,33
2011-12-07 14:00:00,1,(3) pluie,18.04,100,12.998,non,hiver,25
2011-12-07 15:00:00,1,(3) pluie,17.22,94,15.0013,non,hiver,30
2011-12-07 16:00:00,1,(3) pluie,17.22,94,12.998,non,hiver,31
2011-12-07 17:00:00,1,(3) pluie,16.4,100,22.0028,non,hiver,52
2011-12-07 18:00:00,1,(3) pluie,16.4,94,19.9995,non,hiver,51
2011-12-07 19:00:00,1,(3) pluie,13.94,87,43.0006,non,hiver,33
2011-12-07 20:00:00,1,(3) pluie,13.94,87,43.0006,non,hiver,26
2011-12-07 21:00:00,1,(3) pluie,12.3,87,35.0008,non,hiver,6
2011-12-07 22:00:00,1,(3) pluie,9.84,93,30.0026,non,hiver,13
2011-12-07 23:00:00,1,(1) temps clair,9.84,93,26.0027,non,hiver,16
2011-12-08 00:00:00,1,(2) nuageux,10.66,87,19.9995,non,hiver,21
2011-12-08 01:00:00,1,(1) temps clair,10.66,81,23.9994,non,hiver,7
2011-12-08 02:00:00,1,(1) temps clair,11.48,65,15.0013,non,hiver,4
2011-12-08 03:00:00,1,(1) temps clair,10.66,60,19.9995,non,hiver,1
2011-12-08 04:00:00,1,(2) nuageux,9.84,60,31.0009,non,hiver,2
2011-12-08 05:00:00,1,(1) temps clair,9.02,64,15.0013,non,hiver,12
2011-12-08 06:00:00,1,(1) temps clair,9.02,55,19.0012,non,hiver,71
2011-12-08 07:00:00,1,(1) temps clair,9.02,60,15.0013,non,hiver,244
2011-12-08 08:00:00,1,(1) temps clair,9.02,55,19.0012,non,hiver,429
2011-12-08 09:00:00,1,(1) temps clair,9.84,52,26.0027,non,hiver,225
2011-12-08 10:00:00,1,(1) temps clair,10.66,52,22.0028,non,hiver,110
2011-12-08 11:00:00,1,(1) temps clair,11.48,52,16.9979,non,hiver,106
2011-12-08 12:00:00,1,(1) temps clair,11.48,52,22.0028,non,hiver,156
2011-12-08 13:00:00,1,(1) temps clair,12.3,49,23.9994,non,hiver,124
2011-12-08 14:00:00,1,(1) temps clair,13.12,45,16.9979,non,hiver,137
2011-12-08 15:00:00,1,(1) temps clair,13.12,45,8.9981,non,hiver,117
2011-12-08 16:00:00,1,(1) temps clair,13.12,45,12.998,non,hiver,208
2011-12-08 17:00:00,1,(1) temps clair,12.3,49,7.0015,non,hiver,331
2011-12-08 18:00:00,1,(1) temps clair,11.48,52,15.0013,non,hiver,318
2011-12-08 19:00:00,1,(1) temps clair,10.66,56,7.0015,non,hiver,232
2011-12-08 20:00:00,1,(1) temps clair,10.66,60,7.0015,non,hiver,175
2011-12-08 21:00:00,1,(1) temps clair,11.48,61,6.0032,non,hiver,139
2011-12-08 22:00:00,1,(1) temps clair,10.66,65,8.9981,non,hiver,92
2011-12-08 23:00:00,1,(1) temps clair,9.84,70,7.0015,non,hiver,61
2011-12-09 00:00:00,1,(1) temps clair,9.84,65,0.0,non,hiver,34
2011-12-09 01:00:00,1,(1) temps clair,9.84,65,0.0,non,hiver,14
2011-12-09 02:00:00,1,(1) temps clair,9.84,70,0.0,non,hiver,12
2011-12-09 03:00:00,1,(1) temps clair,9.02,80,0.0,non,hiver,6
2011-12-09 04:00:00,1,(1) temps clair,9.02,80,0.0,non,hiver,2
2011-12-09 05:00:00,1,(1) temps clair,9.02,80,0.0,non,hiver,20
2011-12-09 06:00:00,1,(1) temps clair,9.02,80,6.0032,non,hiver,63
2011-12-09 07:00:00,1,(1) temps clair,9.02,75,6.0032,non,hiver,199
2011-12-09 08:00:00,1,(1) temps clair,9.84,81,0.0,non,hiver,385
2011-12-09 09:00:00,1,(1) temps clair,10.66,81,6.0032,non,hiver,264
2011-12-09 10:00:00,1,(2) nuageux,12.3,70,11.0014,non,hiver,126
2011-12-09 11:00:00,1,(1) temps clair,13.12,70,16.9979,non,hiver,136
2011-12-09 12:00:00,1,(1) temps clair,14.76,57,19.9995,non,hiver,173
2011-12-09 13:00:00,1,(1) temps clair,15.58,50,12.998,non,hiver,168
2011-12-09 14:00:00,1,(1) temps clair,15.58,46,19.0012,non,hiver,187
2011-12-09 15:00:00,1,(1) temps clair,15.58,46,19.0012,non,hiver,189
2011-12-09 16:00:00,1,(1) temps clair,14.76,62,8.9981,non,hiver,250
2011-12-09 17:00:00,1,(1) temps clair,13.94,66,7.0015,non,hiver,362
2011-12-09 18:00:00,1,(1) temps clair,13.94,61,0.0,non,hiver,318
2011-12-09 19:00:00,1,(1) temps clair,13.94,61,0.0,non,hiver,199
2011-12-09 20:00:00,1,(1) temps clair,12.3,81,0.0,non,hiver,150
2011-12-09 21:00:00,1,(1) temps clair,12.3,75,0.0,non,hiver,140
2011-12-09 22:00:00,1,(1) temps clair,11.48,87,0.0,non,hiver,129
2011-12-09 23:00:00,1,(1) temps clair,11.48,81,0.0,non,hiver,94
2011-12-10 00:00:00,0,(2) nuageux,10.66,81,7.0015,non,hiver,77
2011-12-10 01:00:00,0,(2) nuageux,10.66,70,11.0014,non,hiver,66
2011-12-10 02:00:00,0,(2) nuageux,11.48,61,6.0032,non,hiver,60
2011-12-10 03:00:00,0,(2) nuageux,11.48,61,6.0032,non,hiver,25
2011-12-10 04:00:00,0,(2) nuageux,10.66,65,7.0015,non,hiver,3
2011-12-10 05:00:00,0,(1) temps clair,10.66,60,11.0014,non,hiver,6
2011-12-10 06:00:00,0,(1) temps clair,9.84,65,7.0015,non,hiver,11
2011-12-10 07:00:00,0,(1) temps clair,9.84,65,12.998,non,hiver,11
2011-12-10 08:00:00,0,(1) temps clair,10.66,65,8.9981,non,hiver,73
2011-12-10 09:00:00,0,(1) temps clair,11.48,61,19.0012,non,hiver,149
2011-12-10 10:00:00,0,(1) temps clair,13.12,57,16.9979,non,hiver,192
2011-12-10 11:00:00,0,(1) temps clair,13.12,53,27.9993,non,hiver,236
2011-12-10 12:00:00,0,(1) temps clair,13.12,45,27.9993,non,hiver,283
2011-12-10 13:00:00,0,(1) temps clair,13.94,34,27.9993,non,hiver,286
2011-12-10 14:00:00,0,(1) temps clair,13.94,31,22.0028,non,hiver,293
2011-12-10 15:00:00,0,(1) temps clair,13.94,34,23.9994,non,hiver,299
2011-12-10 16:00:00,0,(1) temps clair,13.12,31,26.0027,non,hiver,241
2011-12-10 17:00:00,0,(1) temps clair,11.48,36,22.0028,non,hiver,185
2011-12-10 18:00:00,0,(1) temps clair,10.66,38,15.0013,non,hiver,172
2011-12-10 19:00:00,0,(1) temps clair,10.66,38,19.0012,non,hiver,154
2011-12-10 20:00:00,0,(1) temps clair,9.84,35,15.0013,non,hiver,124
2011-12-10 21:00:00,0,(1) temps clair,9.02,44,15.0013,non,hiver,83
2011-12-10 22:00:00,0,(1) temps clair,9.02,41,8.9981,non,hiver,95
2011-12-10 23:00:00,0,(1) temps clair,8.2,47,11.0014,non,hiver,66
2011-12-11 00:00:00,0,(1) temps clair,8.2,51,15.0013,non,hiver,74
2011-12-11 01:00:00,0,(1) temps clair,6.56,59,15.0013,non,hiver,62
2011-12-11 02:00:00,0,(1) temps clair,7.38,55,16.9979,non,hiver,52
2011-12-11 03:00:00,0,(1) temps clair,6.56,59,8.9981,non,hiver,19
2011-12-11 04:00:00,0,(1) temps clair,6.56,59,11.0014,non,hiver,5
2011-12-11 05:00:00,0,(1) temps clair,7.38,59,7.0015,non,hiver,6
2011-12-11 06:00:00,0,(1) temps clair,6.56,59,0.0,non,hiver,10
2011-12-11 07:00:00,0,(1) temps clair,7.38,55,0.0,non,hiver,31
2011-12-11 08:00:00,0,(1) temps clair,6.56,69,0.0,non,hiver,72
2011-12-11 09:00:00,0,(1) temps clair,8.2,59,0.0,non,hiver,107
2011-12-11 10:00:00,0,(1) temps clair,9.84,44,0.0,non,hiver,194
2011-12-11 11:00:00,0,(1) temps clair,10.66,35,0.0,non,hiver,197
2011-12-11 12:00:00,0,(1) temps clair,10.66,35,0.0,non,hiver,288
2011-12-11 13:00:00,0,(1) temps clair,12.3,31,0.0,non,hiver,268
2011-12-11 14:00:00,0,(1) temps clair,12.3,28,0.0,non,hiver,242
2011-12-11 15:00:00,0,(1) temps clair,12.3,26,0.0,non,hiver,266
2011-12-11 16:00:00,0,(1) temps clair,12.3,26,0.0,non,hiver,206
2011-12-11 17:00:00,0,(1) temps clair,11.48,30,0.0,non,hiver,163
2011-12-11 18:00:00,0,(1) temps clair,9.84,48,12.998,non,hiver,163
2011-12-11 19:00:00,0,(1) temps clair,9.02,55,12.998,non,hiver,105
2011-12-11 20:00:00,0,(1) temps clair,9.02,55,7.0015,non,hiver,72
2011-12-11 21:00:00,0,(1) temps clair,9.02,55,0.0,non,hiver,63
2011-12-11 22:00:00,0,(1) temps clair,9.02,55,0.0,non,hiver,43
2011-12-11 23:00:00,0,(1) temps clair,8.2,69,0.0,non,hiver,35
2011-12-12 00:00:00,1,(1) temps clair,8.2,69,6.0032,non,hiver,20
2011-12-12 01:00:00,1,(1) temps clair,8.2,69,0.0,non,hiver,9
2011-12-12 02:00:00,1,(1) temps clair,8.2,69,0.0,non,hiver,4
2011-12-12 03:00:00,1,(1) temps clair,7.38,74,0.0,non,hiver,2
2011-12-12 04:00:00,1,(1) temps clair,7.38,74,0.0,non,hiver,3
2011-12-12 05:00:00,1,(1) temps clair,6.56,80,0.0,non,hiver,21
2011-12-12 06:00:00,1,(1) temps clair,6.56,80,7.0015,non,hiver,64
2011-12-12 07:00:00,1,(1) temps clair,5.74,86,8.9981,non,hiver,235
2011-12-12 08:00:00,1,(2) nuageux,6.56,80,7.0015,non,hiver,385
2011-12-12 09:00:00,1,(2) nuageux,7.38,74,6.0032,non,hiver,220
2011-12-12 10:00:00,1,(2) nuageux,9.02,69,7.0015,non,hiver,105
2011-12-12 11:00:00,1,(2) nuageux,10.66,60,6.0032,non,hiver,115
2011-12-12 12:00:00,1,(1) temps clair,11.48,52,7.0015,non,hiver,145
2011-12-12 13:00:00,1,(2) nuageux,12.3,52,7.0015,non,hiver,166
2011-12-12 14:00:00,1,(2) nuageux,13.12,53,8.9981,non,hiver,111
2011-12-12 15:00:00,1,(2) nuageux,13.12,57,7.0015,non,hiver,132
2011-12-12 16:00:00,1,(2) nuageux,13.12,57,6.0032,non,hiver,214
2011-12-12 17:00:00,1,(2) nuageux,12.3,56,0.0,non,hiver,359
2011-12-12 18:00:00,1,(1) temps clair,12.3,56,6.0032,non,hiver,357
2011-12-12 19:00:00,1,(1) temps clair,11.48,61,6.0032,non,hiver,241
2011-12-12 20:00:00,1,(1) temps clair,12.3,56,6.0032,non,hiver,165
2011-12-12 21:00:00,1,(1) temps clair,10.66,81,0.0,non,hiver,121
2011-12-12 22:00:00,1,(1) temps clair,10.66,70,0.0,non,hiver,71
2011-12-12 23:00:00,1,(1) temps clair,9.84,75,0.0,non,hiver,45
2011-12-13 00:00:00,1,(1) temps clair,9.02,80,0.0,non,hiver,17
2011-12-13 01:00:00,1,(1) temps clair,8.2,80,0.0,non,hiver,4
2011-12-13 02:00:00,1,(1) temps clair,8.2,80,0.0,non,hiver,2
2011-12-13 03:00:00,1,(1) temps clair,7.38,80,0.0,non,hiver,3
2011-12-13 04:00:00,1,(1) temps clair,8.2,80,0.0,non,hiver,4
2011-12-13 05:00:00,1,(1) temps clair,7.38,86,0.0,non,hiver,20
2011-12-13 06:00:00,1,(1) temps clair,8.2,80,0.0,non,hiver,92
2011-12-13 07:00:00,1,(1) temps clair,6.56,80,11.0014,non,hiver,223
2011-12-13 08:00:00,1,(1) temps clair,8.2,69,7.0015,non,hiver,400
2011-12-13 09:00:00,1,(1) temps clair,10.66,60,11.0014,non,hiver,233
2011-12-13 10:00:00,1,(1) temps clair,12.3,52,11.0014,non,hiver,102
2011-12-13 11:00:00,1,(1) temps clair,13.94,46,16.9979,non,hiver,124
2011-12-13 12:00:00,1,(1) temps clair,14.76,43,23.9994,non,hiver,167
2011-12-13 13:00:00,1,(1) temps clair,16.4,37,22.0028,non,hiver,127
2011-12-13 14:00:00,1,(1) temps clair,16.4,37,16.9979,non,hiver,134
2011-12-13 15:00:00,1,(1) temps clair,16.4,35,16.9979,non,hiver,151
2011-12-13 16:00:00,1,(1) temps clair,15.58,37,16.9979,non,hiver,207
2011-12-13 17:00:00,1,(1) temps clair,14.76,40,12.998,non,hiver,398
2011-12-13 18:00:00,1,(1) temps clair,13.94,42,15.0013,non,hiver,382
2011-12-13 19:00:00,1,(1) temps clair,13.12,49,11.0014,non,hiver,267
2011-12-13 20:00:00,1,(1) temps clair,13.12,49,11.0014,non,hiver,161
2011-12-13 21:00:00,1,(1) temps clair,12.3,52,11.0014,non,hiver,139
2011-12-13 22:00:00,1,(1) temps clair,12.3,52,11.0014,non,hiver,107
2011-12-13 23:00:00,1,(1) temps clair,10.66,70,0.0,non,hiver,59
2011-12-14 00:00:00,1,(1) temps clair,10.66,75,0.0,non,hiver,22
2011-12-14 01:00:00,1,(1) temps clair,10.66,75,0.0,non,hiver,8
2011-12-14 02:00:00,1,(1) temps clair,10.66,75,0.0,non,hiver,2
2011-12-14 03:00:00,1,(1) temps clair,11.48,65,0.0,non,hiver,3
2011-12-14 04:00:00,1,(1) temps clair,10.66,75,0.0,non,hiver,4
2011-12-14 05:00:00,1,(2) nuageux,10.66,81,0.0,non,hiver,26
2011-12-14 06:00:00,1,(2) nuageux,10.66,87,0.0,non,hiver,87
2011-12-14 07:00:00,1,(1) temps clair,11.48,75,0.0,non,hiver,247
2011-12-14 08:00:00,1,(2) nuageux,10.66,87,0.0,non,hiver,467
2011-12-14 09:00:00,1,(2) nuageux,12.3,61,0.0,non,hiver,239
2011-12-14 10:00:00,1,(2) nuageux,13.12,57,0.0,non,hiver,142
2011-12-14 11:00:00,1,(2) nuageux,13.94,55,0.0,non,hiver,115
2011-12-14 12:00:00,1,(2) nuageux,14.76,57,6.0032,non,hiver,144
2011-12-14 13:00:00,1,(2) nuageux,14.76,57,7.0015,non,hiver,133
2011-12-14 14:00:00,1,(2) nuageux,15.58,54,6.0032,non,hiver,151
2011-12-14 15:00:00,1,(2) nuageux,15.58,54,7.0015,non,hiver,167
2011-12-14 16:00:00,1,(2) nuageux,15.58,54,7.0015,non,hiver,245
2011-12-14 17:00:00,1,(2) nuageux,14.76,57,7.0015,non,hiver,396
2011-12-14 18:00:00,1,(2) nuageux,14.76,62,11.0014,non,hiver,390
2011-12-14 19:00:00,1,(2) nuageux,14.76,62,7.0015,non,hiver,268
2011-12-14 20:00:00,1,(2) nuageux,13.94,66,7.0015,non,hiver,175
2011-12-14 21:00:00,1,(2) nuageux,13.94,66,11.0014,non,hiver,154
2011-12-14 22:00:00,1,(1) temps clair,13.94,66,11.0014,non,hiver,104
2011-12-14 23:00:00,1,(1) temps clair,13.12,70,11.0014,non,hiver,51
2011-12-15 00:00:00,1,(1) temps clair,13.12,70,11.0014,non,hiver,50
2011-12-15 01:00:00,1,(2) nuageux,13.12,70,11.0014,non,hiver,20
2011-12-15 02:00:00,1,(2) nuageux,13.12,70,8.9981,non,hiver,7
2011-12-15 03:00:00,1,(2) nuageux,13.12,70,8.9981,non,hiver,3
2011-12-15 04:00:00,1,(2) nuageux,13.12,70,15.0013,non,hiver,6
2011-12-15 05:00:00,1,(2) nuageux,13.12,70,19.0012,non,hiver,24
2011-12-15 06:00:00,1,(1) temps clair,13.12,66,12.998,non,hiver,92
2011-12-15 07:00:00,1,(1) temps clair,13.12,70,12.998,non,hiver,258
2011-12-15 08:00:00,1,(2) nuageux,13.94,66,15.0013,non,hiver,457
2011-12-15 09:00:00,1,(2) nuageux,14.76,62,19.0012,non,hiver,280
2011-12-15 10:00:00,1,(2) nuageux,16.4,58,19.9995,non,hiver,109
2011-12-15 11:00:00,1,(2) nuageux,16.4,62,27.9993,non,hiver,135
2011-12-15 12:00:00,1,(2) nuageux,18.86,59,32.9975,non,hiver,157
2011-12-15 13:00:00,1,(2) nuageux,20.5,55,23.9994,non,hiver,164
2011-12-15 14:00:00,1,(2) nuageux,21.32,52,22.0028,non,hiver,132
2011-12-15 15:00:00,1,(3) pluie,21.32,55,15.0013,non,hiver,82
2011-12-15 16:00:00,1,(3) pluie,18.86,72,11.0014,non,hiver,131
2011-12-15 17:00:00,1,(2) nuageux,21.32,59,19.0012,non,hiver,324
2011-12-15 18:00:00,1,(2) nuageux,21.32,59,19.9995,non,hiver,377
2011-12-15 19:00:00,1,(2) nuageux,21.32,59,19.0012,non,hiver,287
2011-12-15 20:00:00,1,(1) temps clair,21.32,59,22.0028,non,hiver,221
2011-12-15 21:00:00,1,(1) temps clair,20.5,63,19.9995,non,hiver,155
2011-12-15 22:00:00,1,(1) temps clair,21.32,63,22.0028,non,hiver,124
2011-12-15 23:00:00,1,(1) temps clair,21.32,63,22.0028,non,hiver,114
2011-12-16 00:00:00,1,(1) temps clair,20.5,72,22.0028,non,hiver,72
2011-12-16 01:00:00,1,(1) temps clair,20.5,72,15.0013,non,hiver,31
2011-12-16 02:00:00,1,(1) temps clair,19.68,77,7.0015,non,hiver,23
2011-12-16 03:00:00,1,(1) temps clair,18.86,82,8.9981,non,hiver,5
2011-12-16 04:00:00,1,(2) nuageux,20.5,59,12.998,non,hiver,5
2011-12-16 05:00:00,1,(1) temps clair,19.68,44,26.0027,non,hiver,26
2011-12-16 06:00:00,1,(2) nuageux,18.04,33,19.9995,non,hiver,82
2011-12-16 07:00:00,1,(2) nuageux,15.58,46,19.9995,non,hiver,231
2011-12-16 08:00:00,1,(1) temps clair,14.76,46,27.9993,non,hiver,459
2011-12-16 09:00:00,1,(1) temps clair,14.76,46,26.0027,non,hiver,243
2011-12-16 10:00:00,1,(1) temps clair,13.94,46,19.9995,non,hiver,132
2011-12-16 11:00:00,1,(2) nuageux,13.94,42,19.9995,non,hiver,144
2011-12-16 12:00:00,1,(2) nuageux,13.94,42,23.9994,non,hiver,173
2011-12-16 13:00:00,1,(2) nuageux,13.94,39,23.9994,non,hiver,137
2011-12-16 14:00:00,1,(2) nuageux,13.94,42,15.0013,non,hiver,128
2011-12-16 15:00:00,1,(2) nuageux,13.12,45,19.9995,non,hiver,153
2011-12-16 16:00:00,1,(2) nuageux,13.12,45,15.0013,non,hiver,224
2011-12-16 17:00:00,1,(2) nuageux,13.12,45,19.0012,non,hiver,365
2011-12-16 18:00:00,1,(2) nuageux,13.12,45,16.9979,non,hiver,295
2011-12-16 19:00:00,1,(2) nuageux,13.12,45,15.0013,non,hiver,214
2011-12-16 20:00:00,1,(2) nuageux,13.12,45,12.998,non,hiver,152
2011-12-16 21:00:00,1,(2) nuageux,13.12,45,11.0014,non,hiver,102
2011-12-16 22:00:00,1,(2) nuageux,12.3,49,11.0014,non,hiver,106
2011-12-16 23:00:00,1,(2) nuageux,12.3,49,8.9981,non,hiver,75
2011-12-17 00:00:00,0,(1) temps clair,12.3,49,19.0012,non,hiver,62
2011-12-17 01:00:00,0,(2) nuageux,12.3,52,16.9979,non,hiver,43
2011-12-17 02:00:00,0,(2) nuageux,11.48,56,15.0013,non,hiver,58
2011-12-17 03:00:00,0,(1) temps clair,10.66,60,12.998,non,hiver,26
2011-12-17 04:00:00,0,(1) temps clair,9.84,65,11.0014,non,hiver,9
2011-12-17 05:00:00,0,(2) nuageux,10.66,60,12.998,non,hiver,9
2011-12-17 06:00:00,0,(2) nuageux,10.66,56,19.0012,non,hiver,17
2011-12-17 07:00:00,0,(2) nuageux,10.66,56,15.0013,non,hiver,20
2011-12-17 08:00:00,0,(2) nuageux,10.66,56,15.0013,non,hiver,59
2011-12-17 09:00:00,0,(2) nuageux,10.66,56,16.9979,non,hiver,100
2011-12-17 10:00:00,0,(2) nuageux,10.66,52,19.0012,non,hiver,181
2011-12-17 11:00:00,0,(2) nuageux,11.48,45,22.0028,non,hiver,209
2011-12-17 12:00:00,0,(2) nuageux,11.48,45,19.0012,non,hiver,244
2011-12-17 13:00:00,0,(2) nuageux,11.48,48,16.9979,non,hiver,236
2011-12-17 14:00:00,0,(1) temps clair,11.48,45,23.9994,non,hiver,237
2011-12-17 15:00:00,0,(1) temps clair,11.48,45,19.0012,non,hiver,228
2011-12-17 16:00:00,0,(1) temps clair,11.48,45,15.0013,non,hiver,222
2011-12-17 17:00:00,0,(1) temps clair,10.66,48,15.0013,non,hiver,165
2011-12-17 18:00:00,0,(1) temps clair,10.66,48,26.0027,non,hiver,157
2011-12-17 19:00:00,0,(3) pluie,9.84,65,22.0028,non,hiver,106
2011-12-17 20:00:00,0,(1) temps clair,9.02,69,16.9979,non,hiver,106
2011-12-17 21:00:00,0,(1) temps clair,8.2,75,11.0014,non,hiver,96
2011-12-17 22:00:00,0,(1) temps clair,8.2,75,11.0014,non,hiver,80
2011-12-17 23:00:00,0,(1) temps clair,8.2,75,0.0,non,hiver,69
2011-12-18 00:00:00,0,(1) temps clair,8.2,75,8.9981,non,hiver,71
2011-12-18 01:00:00,0,(1) temps clair,8.2,69,7.0015,non,hiver,46
2011-12-18 02:00:00,0,(1) temps clair,9.02,55,7.0015,non,hiver,41
2011-12-18 03:00:00,0,(1) temps clair,9.02,55,15.0013,non,hiver,18
2011-12-18 04:00:00,0,(1) temps clair,9.02,55,15.0013,non,hiver,1
2011-12-18 05:00:00,0,(1) temps clair,8.2,59,7.0015,non,hiver,5
2011-12-18 06:00:00,0,(1) temps clair,8.2,59,8.9981,non,hiver,3
2011-12-18 07:00:00,0,(1) temps clair,8.2,59,11.0014,non,hiver,12
2011-12-18 08:00:00,0,(1) temps clair,8.2,69,0.0,non,hiver,32
2011-12-18 09:00:00,0,(1) temps clair,9.02,64,11.0014,non,hiver,81
2011-12-18 10:00:00,0,(1) temps clair,9.84,60,16.9979,non,hiver,129
2011-12-18 11:00:00,0,(2) nuageux,9.84,60,15.0013,non,hiver,188
2011-12-18 12:00:00,0,(1) temps clair,10.66,60,15.0013,non,hiver,228
2011-12-18 13:00:00,0,(1) temps clair,12.3,49,19.9995,non,hiver,228
2011-12-18 14:00:00,0,(1) temps clair,12.3,49,19.0012,non,hiver,219
2011-12-18 15:00:00,0,(1) temps clair,13.12,45,19.0012,non,hiver,207
2011-12-18 16:00:00,0,(1) temps clair,11.48,48,16.9979,non,hiver,234
2011-12-18 17:00:00,0,(1) temps clair,11.48,46,11.0014,non,hiver,136
2011-12-18 18:00:00,0,(1) temps clair,11.48,45,12.998,non,hiver,138
2011-12-18 19:00:00,0,(1) temps clair,10.66,52,8.9981,non,hiver,135
2011-12-18 20:00:00,0,(1) temps clair,9.84,60,7.0015,non,hiver,104
2011-12-18 21:00:00,0,(1) temps clair,9.02,64,0.0,non,hiver,89
2011-12-18 22:00:00,0,(1) temps clair,9.02,75,12.998,non,hiver,49
2011-12-18 23:00:00,0,(1) temps clair,8.2,75,7.0015,non,hiver,37
2011-12-19 00:00:00,1,(1) temps clair,8.2,75,6.0032,non,hiver,17
2011-12-19 01:00:00,1,(1) temps clair,7.38,80,6.0032,non,hiver,11
2011-12-19 02:00:00,1,(1) temps clair,7.38,80,6.0032,non,hiver,3
2011-12-19 03:00:00,1,(1) temps clair,6.56,86,6.0032,non,hiver,3
2011-12-19 04:00:00,1,(1) temps clair,6.56,86,8.9981,non,hiver,4
2011-12-19 05:00:00,1,(1) temps clair,5.74,93,7.0015,non,hiver,21
2011-12-19 06:00:00,1,(1) temps clair,6.56,86,7.0015,non,hiver,68
2011-12-19 07:00:00,1,(1) temps clair,7.38,74,7.0015,non,hiver,191
2011-12-19 08:00:00,1,(1) temps clair,8.2,75,12.998,non,hiver,397
2011-12-19 09:00:00,1,(1) temps clair,9.02,69,15.0013,non,hiver,183
2011-12-19 10:00:00,1,(1) temps clair,9.84,67,12.998,non,hiver,108
2011-12-19 11:00:00,1,(1) temps clair,10.66,65,16.9979,non,hiver,127
2011-12-19 12:00:00,1,(1) temps clair,12.3,61,22.0028,non,hiver,141
2011-12-19 13:00:00,1,(1) temps clair,13.94,49,22.0028,non,hiver,142
2011-12-19 14:00:00,1,(1) temps clair,14.76,46,15.0013,non,hiver,137
2011-12-19 15:00:00,1,(1) temps clair,15.58,46,11.0014,non,hiver,159
2011-12-19 16:00:00,1,(1) temps clair,16.4,40,16.9979,non,hiver,208
2011-12-19 17:00:00,1,(1) temps clair,15.58,46,12.998,non,hiver,378
2011-12-19 18:00:00,1,(1) temps clair,14.76,50,12.998,non,hiver,354
2011-12-19 19:00:00,1,(2) nuageux,14.76,53,11.0014,non,hiver,251
2011-12-19 20:00:00,1,(1) temps clair,16.4,40,11.0014,non,hiver,206
2011-12-19 21:00:00,1,(2) nuageux,14.76,53,8.9981,non,hiver,127
2011-12-19 22:00:00,1,(2) nuageux,14.76,57,11.0014,non,hiver,107
2011-12-19 23:00:00,1,(1) temps clair,14.76,53,11.0014,non,hiver,60
2012-01-01 00:00:00,0,(1) temps clair,14.76,66,0.0,non,printemps,48
2012-01-01 01:00:00,0,(1) temps clair,14.76,66,8.9981,non,printemps,93
2012-01-01 02:00:00,0,(1) temps clair,13.12,76,0.0,non,printemps,75
2012-01-01 03:00:00,0,(1) temps clair,12.3,81,0.0,non,printemps,52
2012-01-01 04:00:00,0,(1) temps clair,11.48,81,6.0032,non,printemps,8
2012-01-01 05:00:00,0,(1) temps clair,11.48,81,7.0015,non,printemps,5
2012-01-01 06:00:00,0,(1) temps clair,10.66,93,8.9981,non,printemps,2
2012-01-01 07:00:00,0,(1) temps clair,10.66,93,11.0014,non,printemps,7
2012-01-01 08:00:00,0,(1) temps clair,10.66,87,7.0015,non,printemps,14
2012-01-01 09:00:00,0,(1) temps clair,10.66,93,7.0015,non,printemps,40
2012-01-01 10:00:00,0,(1) temps clair,12.3,81,7.0015,non,printemps,70
2012-01-01 11:00:00,0,(1) temps clair,13.94,76,8.9981,non,printemps,138
2012-01-01 12:00:00,0,(1) temps clair,16.4,62,19.0012,non,printemps,201
2012-01-01 13:00:00,0,(1) temps clair,17.22,58,19.0012,non,printemps,223
2012-01-01 14:00:00,0,(1) temps clair,18.04,54,19.9995,non,printemps,267
2012-01-01 15:00:00,0,(1) temps clair,18.86,51,19.9995,non,printemps,265
2012-01-01 16:00:00,0,(2) nuageux,18.04,54,19.9995,non,printemps,215
2012-01-01 17:00:00,0,(2) nuageux,19.68,48,11.0014,non,printemps,111
2012-01-01 18:00:00,0,(3) pluie,18.86,59,16.9979,non,printemps,106
2012-01-01 19:00:00,0,(3) pluie,17.22,67,26.0027,non,printemps,105
2012-01-01 20:00:00,0,(2) nuageux,18.04,62,19.9995,non,printemps,83
